epoch,accuracy,loss,val_accuracy,val_loss
66,0.9138578176498413,0.1820783168077469,0.44595012068748474,619.2039794921875
67,0.9134824872016907,0.18358035385608673,0.45364952087402344,312.32989501953125
68,0.9147211313247681,0.18173837661743164,0.45457345247268677,367.3643798828125
69,0.916597843170166,0.1769464612007141,0.4442562460899353,427.74481201171875
70,0.9170482754707336,0.17276865243911743,0.449183851480484,504.4061584472656
71,0.9153967499732971,0.1799924671649933,0.4462580978870392,565.0813598632812
72,0.9174236059188843,0.1753292828798294,0.4511857032775879,237.48873901367188
73,0.9076270461082458,0.18474501371383667,0.4476439654827118,481.7122802734375
74,0.9204639196395874,0.1668739765882492,0.44933784008026123,468.34625244140625
75,0.9183619618415833,0.16837428510189056,0.46150293946266174,363.99615478515625
76,0.9177238941192627,0.17170387506484985,0.4801355004310608,223.3246307373047
77,0.9225658774375916,0.16756942868232727,0.48968279361724854,249.15296936035156
78,0.9220028519630432,0.16264691948890686,0.45241761207580566,517.3255004882812
79,0.9200885891914368,0.16878710687160492,0.45026177167892456,567.95947265625
80,0.9210269451141357,0.1640235334634781,0.45087772607803345,229.28770446777344
81,0.9259815216064453,0.15690326690673828,0.44933784008026123,397.69140625
82,0.9167855381965637,0.16936396062374115,0.4518016576766968,516.6863403320312
83,0.923804521560669,0.1618526577949524,0.44872188568115234,582.5704345703125
84,0.9213272333145142,0.16328167915344238,0.4464120864868164,486.6348571777344
85,0.925155758857727,0.15653933584690094,0.44949182868003845,366.2008056640625
86,0.9242174029350281,0.15874195098876953,0.44672006368637085,553.02978515625
87,0.9222280383110046,0.16110937297344208,0.45303356647491455,479.9875183105469
88,0.9230913519859314,0.16123433411121368,0.4482599198818207,702.88134765625
89,0.9274078607559204,0.1525811403989792,0.45672929286956787,495.3295593261719
90,0.9241798520088196,0.16012731194496155,0.4618109166622162,267.65118408203125
91,0.9241798520088196,0.15343356132507324,0.4511857032775879,531.9649658203125
92,0.9234291911125183,0.1581948846578598,0.45287957787513733,527.6035766601562
93,0.9152090549468994,0.18015345931053162,0.4554973840713501,606.605224609375
94,0.9312363862991333,0.14354680478572845,0.450569748878479,490.5566711425781
95,0.9282711744308472,0.15201792120933533,0.4482599198818207,398.3994445800781
96,0.925230860710144,0.153770312666893,0.449183851480484,622.821044921875
97,0.9291344285011292,0.15608732402324677,0.4527255892753601,415.32879638671875
98,0.9274454116821289,0.14548428356647491,0.4499537944793701,399.9811706542969
99,0.9256812334060669,0.15143252909183502,0.4482599198818207,716.73583984375
100,0.9291344285011292,0.151386559009552,0.44117647409439087,546.2335815429688
101,0.9269198775291443,0.149088516831398,0.4450261890888214,1061.2855224609375
102,0.9292470812797546,0.14849239587783813,0.4507237374782562,512.7200317382812
103,0.926094114780426,0.15614533424377441,0.4457961320877075,817.722900390625
104,0.9283462166786194,0.15061664581298828,0.4554973840713501,487.8950500488281
105,0.9308610558509827,0.14517372846603394,0.44317832589149475,728.7638549804688
106,0.9311988353729248,0.14548444747924805,0.44533416628837585,614.5262451171875
107,0.9278207421302795,0.1487908512353897,0.4490298628807068,745.8310546875
108,0.9315742254257202,0.1460295170545578,0.441946417093277,408.6811218261719
109,0.9310111999511719,0.14455227553844452,0.4504157602787018,832.75048828125
110,0.9220028519630432,0.16177773475646973,0.4539574980735779,761.501220703125
111,0.9316117167472839,0.14137640595436096,0.4476439654827118,727.0404052734375
112,0.9334509372711182,0.1390489935874939,0.4471819996833801,799.5521850585938
113,0.9325501322746277,0.14288079738616943,0.4518016576766968,693.5971069335938
114,0.9271451234817505,0.15167605876922607,0.4470280110836029,638.91455078125
115,0.9367915391921997,0.1402655839920044,0.4541114866733551,679.0198364257812
116,0.9400194883346558,0.13196104764938354,0.4518016576766968,820.9617309570312
117,0.9341641068458557,0.1388913244009018,0.4490298628807068,754.5423583984375
118,0.9339013695716858,0.13978640735149384,0.45087772607803345,642.445556640625
119,0.9360033273696899,0.1361829936504364,0.4462580978870392,625.8182373046875
120,0.9328879117965698,0.13789953291416168,0.45734524726867676,640.9398193359375
121,0.934989869594574,0.14497824013233185,0.4456421434879303,916.9513549804688
122,0.9411080479621887,0.1275295466184616,0.4518016576766968,877.076904296875
123,0.9371293187141418,0.1374221295118332,0.4553433954715729,615.9819946289062
124,0.9363035559654236,0.135015606880188,0.44533416628837585,949.1287841796875
125,0.9305232167243958,0.14357291162014008,0.44471821188926697,1102.470703125
126,0.9339013695716858,0.14071790874004364,0.45026177167892456,560.1126708984375
127,0.9351775646209717,0.13635212182998657,0.4470280110836029,800.2706909179688
128,0.9187373518943787,0.171164408326149,0.447797954082489,1199.0595703125
129,0.9327753186225891,0.13957245647907257,0.4450261890888214,497.6254577636719
130,0.9370918273925781,0.13035522401332855,0.4482599198818207,1008.0664672851562
131,0.9361534714698792,0.1329646110534668,0.4511857032775879,417.9062194824219
132,0.934989869594574,0.13453291356563568,0.44933784008026123,828.3905639648438
133,0.937279462814331,0.12972764670848846,0.45164766907691956,589.0532836914062
134,0.9386682510375977,0.12947538495063782,0.4448722004890442,960.5009155273438
135,0.9352526068687439,0.13957513868808746,0.4511857032775879,842.3902587890625
136,0.9385932087898254,0.13334165513515472,0.4482599198818207,983.7350463867188
137,0.9364162087440491,0.13079479336738586,0.44933784008026123,1534.2850341796875
138,0.9369416832923889,0.13708007335662842,0.4482599198818207,1060.064697265625
139,0.9381052255630493,0.12760326266288757,0.4539574980735779,803.8164672851562
140,0.9367164373397827,0.1336224228143692,0.4476439654827118,979.6475830078125
141,0.9378800392150879,0.1261918991804123,0.451955646276474,796.5020751953125
142,0.9388183951377869,0.12960898876190186,0.43470895290374756,817.087646484375
143,0.9391186833381653,0.1300472617149353,0.4490298628807068,1285.91796875
144,0.937542200088501,0.1301323026418686,0.44672006368637085,1340.2916259765625
145,0.9401321411132812,0.12643739581108093,0.45103171467781067,786.53271484375
146,0.9377298951148987,0.1324368566274643,0.45087772607803345,1266.3876953125
147,0.9393814206123352,0.12845294177532196,0.4541114866733551,967.0411376953125
148,0.9358906745910645,0.13527916371822357,0.45457345247268677,788.861328125
149,0.9417836666107178,0.1258077174425125,0.4539574980735779,791.5292358398438
