epoch,accuracy,loss,val_accuracy,val_loss
35,0.8619842529296875,0.3013417720794678,0.4408684968948364,1.387593388557434
36,0.8592933416366577,0.30726370215415955,0.44595012068748474,2.7786364555358887
37,0.8616332411766052,0.30639761686325073,0.4408684968948364,25.1544132232666
38,0.8480618000030518,0.3216734528541565,0.44040653109550476,24.58553123474121
39,0.8619452714920044,0.3011457324028015,0.50277179479599,5.8650736808776855
40,0.8581233620643616,0.3059238791465759,0.44933784008026123,4.546848773956299
41,0.8603463172912598,0.3048771619796753,0.4821373522281647,12.10704231262207
42,0.8630372285842896,0.30129677057266235,0.4482599198818207,1.6968884468078613
43,0.8635441660881042,0.29883909225463867,0.4457961320877075,3.1715188026428223
44,0.8650261163711548,0.29763656854629517,0.43948259949684143,1.9357267618179321
45,0.867249071598053,0.29153910279273987,0.4408684968948364,3.98734974861145
46,0.8701349496841431,0.2879009544849396,0.4682784080505371,4.507297515869141
47,0.8650261163711548,0.29567351937294006,0.5035417079925537,9.089741706848145
48,0.8692379593849182,0.2904857397079468,0.4564213156700134,5.796511173248291
49,0.8665080666542053,0.29228249192237854,0.4496458172798157,9.560382843017578
50,0.8660010695457458,0.29545173048973083,0.4887588620185852,11.512118339538574
51,0.8695499300956726,0.2914654314517975,0.45518940687179565,7.482951641082764
52,0.8701349496841431,0.29077020287513733,0.48768094182014465,10.127279281616211
53,0.8716948628425598,0.28773799538612366,0.5480443239212036,54.999839782714844
54,0.8721628785133362,0.28641441464424133,0.535571277141571,31.03423500061035
55,0.8750487565994263,0.28046733140945435,0.5468124151229858,36.961002349853516
56,0.8755167126655579,0.28206124901771545,0.44117647409439087,6.082116603851318
57,0.8743077516555786,0.28225335478782654,0.49615028500556946,26.882841110229492
58,0.8744247555732727,0.2810172736644745,0.4497998058795929,12.188783645629883
59,0.8700569272041321,0.288347989320755,0.483061283826828,12.537351608276367
60,0.8703299164772034,0.2858382761478424,0.46150293946266174,16.628843307495117
61,0.8744637966156006,0.27345097064971924,0.47151216864585876,32.76704025268555
62,0.8768426775932312,0.2737506031990051,0.5232522487640381,21.84413719177246
63,0.8773496747016907,0.2702346444129944,0.491376668214798,54.21082305908203
64,0.8724748492240906,0.28051483631134033,0.46504464745521545,60.120994567871094
65,0.865260124206543,0.2905031144618988,0.4619649052619934,58.507102966308594
66,0.8734108209609985,0.27774035930633545,0.4682784080505371,83.28974914550781
67,0.8796895742416382,0.2634737193584442,0.46489065885543823,71.77335357666016
68,0.8773886561393738,0.2695196568965912,0.46704649925231934,77.71009063720703
69,0.8694719672203064,0.28121867775917053,0.4504157602787018,18.038366317749023
70,0.8752827644348145,0.2734159529209137,0.46920233964920044,35.629425048828125
71,0.8814055323600769,0.26408836245536804,0.45457345247268677,25.978946685791016
72,0.8811325430870056,0.2593390941619873,0.4548814296722412,50.99163818359375
73,0.8686919808387756,0.2856094241142273,0.4676624536514282,81.27782440185547
74,0.8818345069885254,0.26210924983024597,0.4733600318431854,64.57085418701172
75,0.8805475234985352,0.262380987405777,0.4645826816558838,92.16459655761719
76,0.885344386100769,0.2560248374938965,0.4527255892753601,36.43183517456055
77,0.8796115517616272,0.26741600036621094,0.4653526246547699,78.41677856445312
78,0.8789486289024353,0.26790979504585266,0.49476438760757446,96.2038345336914
79,0.8808205127716064,0.2657524049282074,0.4531875550746918,50.33134078979492
80,0.8834724426269531,0.25952836871147156,0.46935632824897766,73.72760009765625
81,0.882380485534668,0.26211443543434143,0.47351402044296265,55.18921661376953
82,0.8857733607292175,0.2530227601528168,0.4667385220527649,104.49024963378906
83,0.8839793801307678,0.25375744700431824,0.49692022800445557,85.48483276367188
84,0.882302463054657,0.2620372474193573,0.473052054643631,85.48823547363281
85,0.8813275098800659,0.2622569501399994,0.48121342062950134,76.29496765136719
86,0.8821854591369629,0.26211607456207275,0.4582691788673401,31.893329620361328
87,0.8824974894523621,0.25482627749443054,0.46150293946266174,110.08479309082031
88,0.8856953382492065,0.25295403599739075,0.4527255892753601,112.5185546875
89,0.8814055323600769,0.26157963275909424,0.467508465051651,74.11656188964844
90,0.8841744065284729,0.2557089030742645,0.4695103168487549,103.21529388427734
91,0.8835114240646362,0.2551906108856201,0.47074222564697266,158.77064514160156
92,0.878675639629364,0.26882192492485046,0.45380350947380066,100.80925750732422
93,0.885227382183075,0.2536090612411499,0.464736670255661,135.77320861816406
94,0.8769986629486084,0.2708579897880554,0.45719125866889954,183.68174743652344
95,0.8864753246307373,0.24946445226669312,0.457499235868454,110.94107055664062
96,0.8886592388153076,0.2506946921348572,0.4476439654827118,111.10725402832031
97,0.887060284614563,0.25261133909225464,0.4690483510494232,78.97027587890625
98,0.8860853314399719,0.2507771849632263,0.4624268412590027,107.5743179321289
99,0.8870213031768799,0.25125932693481445,0.4732060432434082,133.55050659179688
