frame_begin,frame_end,reaction_time,block_id
171622,171813,330.64,3
171813,172154,334.71,3
172154,172257,385.49,3
172257,172418,332.6,3
172418,172758,321.68,3
172758,172863,460.78,3
172863,173054,322.92,3
173054,173186,357.68,3
173186,173377,348.45,3
173377,173538,306.23,3
173538,173816,275.98,3
173816,173947,313.39,3
173947,174289,350.45,3
174289,174540,337.21,3
174540,174881,333.29,3
174881,175225,438.36,3
175225,175507,350.81,3
175507,175645,592.92,3
175645,175866,330.1,3
175866,176208,359.17,3
176208,176488,298.26,3
176488,176740,363.67,3
176740,176848,544.12,3
176848,177040,362.95,3
177040,177291,336.06,3
177291,177395,438.49,3
177395,177707,367.27,3
177707,177870,404.06,3
177870,178180,282.14,3
178180,178282,374.58,3
178282,178533,345.34,3
178533,178758,488.43,3
178758,179069,311.23,3
179069,179260,338.65,3
179260,179363,396.09,3
179363,179703,306.53,3
179703,180049,488.91,3
180049,180301,379.05,3
180301,180642,342.13,3
180642,180952,290.88,3
