frame_begin,frame_end,reaction_time,block_id
67563,67753,298.14,2
67753,67884,314.25,2
67884,68048,434.0,2
68048,68298,298.12,2
68298,68487,290.87,2
68487,68620,399.63,2
68620,68783,420.07,2
68783,69095,345.51,2
69095,69435,313.92,2
69435,69595,308.68,2
69595,69815,297.76,2
69815,70037,345.84,2
70037,70378,354.25,2
70378,70478,324.03,2
70478,70580,359.13,2
70580,70771,329.24,2
70771,70991,309.0,2
70991,71244,378.4,2
71244,71523,284.83,2
71523,71683,317.92,2
71684,71995,355.32,2
71995,72126,329.42,2
72126,72319,400.86,2
72319,72451,379.98,2
72451,72580,256.76,2
72580,72889,272.81,2
72889,73022,402.23,2
73022,73364,383.99,2
73364,73615,326.1,2
73615,73806,333.53,2
73806,73937,340.3,2
73937,74248,337.04,2
74248,74379,331.81,2
74379,74664,425.56,2
74664,74794,324.36,2
74794,75111,529.77,2
75111,75272,356.93,2
75272,75591,597.01,2
75591,75934,391.51,2
75934,76221,545.93,2
76221,76563,370.42,2
76563,76904,338.16,2
76904,77037,419.93,2
77037,77169,343.4,2
77169,77424,474.17,2
77424,77765,321.28,2
77765,77955,321.37,2
77955,78240,462.45,2
78240,78372,347.93,2
78372,78502,306.03,2
78502,78783,347.78,2
78783,79067,415.53,2
118406,118686,309.11,3
118686,118907,358.18,3
118907,119194,517.94,3
119194,119442,265.74,3
119442,119725,376.81,3
119725,120066,327.89,3
120066,120227,338.98,3
120227,120357,297.11,3
120357,120548,329.85,3
120548,120678,284.63,3
120678,120837,285.7,3
120837,120966,290.46,3
120966,121218,343.53,3
121218,121528,299.6,3
121528,121719,348.35,3
121719,121940,326.46,3
121940,122043,404.9,3
122043,122144,316.69,3
122144,122394,317.43,3
122394,122675,325.85,3
122675,122809,432.62,3
122809,123061,372.73,3
123061,123342,311.83,3
123342,123532,311.91,3
123532,123844,381.32,3
123844,124184,283.42,3
124184,124343,292.49,3
124343,124593,302.56,3
124593,124904,312.62,3
124904,125214,342.04,3
125214,125404,301.46,3
125404,125715,319.52,3
125715,125875,319.28,3
125875,126186,336.69,3
126186,126347,329.79,3
126347,126447,301.23,3
126447,126547,279.98,3
126547,126767,293.73,3
126767,127047,318.81,3
127047,127207,277.9,3
127207,127487,283.64,3
127487,127678,304.39,3
127678,127928,317.81,3
127928,128212,438.87,3
128212,128461,290.98,3
128461,128651,288.4,3
128651,128751,296.83,3
128751,128882,339.92,3
128882,129162,324.34,3
129162,129413,333.07,3
129413,129666,397.17,3
129666,129768,364.97,3
129768,130052,428.06,3
130052,130187,458.2,3
130187,130472,453.32,3
130472,130783,345.43,3
130783,131095,357.52,3
131095,131196,342.29,3
131196,131476,293.06,3
131476,131726,318.45,3
131726,132043,503.21,3
132043,132268,460.34,3
132268,132401,405.16,3
132401,132715,431.26,3
132715,133024,276.03,3
133024,133215,313.45,3
133215,133525,317.86,3
133525,133811,490.26,3
133812,134121,300.4,3
134121,134342,317.47,3
134342,134591,270.23,3
134591,134750,279.97,3
134750,134882,328.05,3
134882,135042,315.16,3
135042,135262,279.58,3
135262,135483,349.32,3
135483,135672,276.08,3
135672,135921,278.81,3
135921,136081,282.9,3
136081,136391,297.63,3
