frame_begin,frame_end,reaction_time,block_id
92509,92819,313.87,2
92819,93100,330.95,2
93100,93411,311.68,2
93411,93547,495.12,2
93547,93857,312.25,2
93857,94196,277.98,2
94196,94298,366.4,2
94298,94458,308.18,2
94458,94558,303.94,2
94558,94688,280.03,2
94688,94788,295.8,2
94788,94918,303.89,2
94918,95017,271.65,2
95017,95326,259.04,2
95326,95667,326.76,2
95667,95797,288.87,2
95797,95930,417.63,2
95930,96181,322.41,2
96181,96311,300.16,2
96312,96591,260.25,2
96591,96871,323.3,2
96871,97002,310.74,2
97002,97221,303.15,2
97222,97351,284.24,2
97351,97601,298.32,2
97601,97761,297.08,2
97761,98012,318.48,2
98012,98292,299.55,2
98292,98543,328.97,2
98543,98852,264.05,2
98852,98985,421.46,2
98985,99145,289.25,2
99145,99304,278.33,2
99304,99615,320.41,2
99615,99957,354.13,2
99957,100238,345.89,2
100238,100428,316.65,2
100429,100560,340.08,2
100560,100779,275.18,2
100779,101029,304.25,2
101029,101249,264.67,2
101249,101497,258.4,2
101497,101627,287.81,2
101627,101817,289.23,2
101817,102008,375.63,2
102009,102229,325.4,2
102229,102509,294.49,2
150084,150308,452.35,3
150308,150619,316.47,3
150619,150779,304.23,3
150779,150938,251.98,3
150938,151037,257.07,3
151037,151376,261.45,3
151376,151594,258.84,3
151594,151724,301.26,3
151724,151973,270.66,3
151973,152133,259.76,3
152133,152292,248.83,3
152292,152483,317.9,3
152483,152763,282.32,3
152763,153107,448.72,3
153107,153266,267.18,3
153266,153456,284.26,3
153456,153615,273.34,3
153615,153805,295.42,3
153805,153906,351.17,3
153906,154067,296.95,3
154067,154256,257.03,3
154256,154595,289.42,3
154595,154729,446.17,3
154729,154918,272.97,3
154918,155228,283.37,3
155228,155507,285.76,3
155507,155846,272.82,3
155846,155946,281.9,3
155946,156225,292.29,3
156225,156563,259.36,3
156563,156903,307.73,3
156903,157244,310.12,3
157244,157463,260.54,3
157463,157744,344.6,3
157744,157965,334.69,3
157965,158158,399.12,3
158158,158261,406.91,3
158261,158485,422.37,3
158485,158830,484.14,3
158830,159055,465.94,3
159055,159340,453.06,3
159340,159530,319.87,3
159530,159859,940.28,3
159859,160050,351.89,3
160050,160221,658.34,3
160221,160412,333.2,3
160412,160600,240.62,3
160600,160788,244.02,3
160788,160948,290.43,3
160948,161229,352.82,3
161229,161359,294.93,3
161359,161517,235.34,3
161517,161676,245.75,3
161676,162018,362.14,3
162018,162207,262.23,3
162207,162337,304.65,3
162337,162465,235.75,3
162465,162564,291.15,3
162564,162844,297.54,3
162844,163187,419.95,3
163187,163377,290.4,3
163377,163628,340.48,3
163628,163820,375.9,3
163820,164162,346.99,3
164162,164444,358.75,3
164444,164784,318.16,3
164784,165065,343.24,3
165065,165318,390.65,3
165318,165448,299.44,3
165448,165758,321.51,3
165758,165890,368.94,3
165890,166202,364.36,3
166202,166543,336.11,3
166543,166823,324.53,3
166823,167105,360.59,3
167105,167326,315.04,3
167326,167667,331.77,3
167667,167830,403.87,3
167830,168110,317.64,3
